MPS Current Set,Current B,Target B,Target MPS Set
9861.90123456787,-0.034275,-0.140895,37670.4197530865
9861.90123456787,-0.034275,-0.157605,42046.0000000001
9861.90123456787,-0.034275,-0.17407,46347.5308641976
9861.90123456787,-0.034275,-0.19024,50575.0123456791
9861.90123456787,-0.034275,-0.20608,54728.4444444445
9861.90123456787,-0.034275,-0.22168,58807.8271604939
9861.90123456787,-0.034275,-0.236905,62813.1604938272
9861.90123456787,-0.034275,-0.2519,66744.4444444445
14681.7777777777,-0.0528,-0.07098,19427.6049382715
14681.7777777777,-0.0528,-0.088825,24099.3827160493
14681.7777777777,-0.0528,-0.106485,28697.111111111
14681.7777777777,-0.0528,-0.12383,33220.7901234567
14681.7777777777,-0.0528,-0.140895,37670.4197530865
14681.7777777777,-0.0528,-0.157605,42046.0000000001
14681.7777777777,-0.0528,-0.17407,46347.5308641976
14681.7777777777,-0.0528,-0.19024,50575.0123456791
14681.7777777777,-0.0528,-0.20608,54728.4444444445
14681.7777777777,-0.0528,-0.22168,58807.8271604939
14681.7777777777,-0.0528,-0.236905,62813.1604938272
14681.7777777777,-0.0528,-0.2519,66744.4444444445
19427.6049382715,-0.07098,-0.088825,24099.3827160493
19427.6049382715,-0.07098,-0.106485,28697.111111111
19427.6049382715,-0.07098,-0.12383,33220.7901234567
19427.6049382715,-0.07098,-0.140895,37670.4197530865
19427.6049382715,-0.07098,-0.157605,42046.0000000001
19427.6049382715,-0.07098,-0.17407,46347.5308641976
19427.6049382715,-0.07098,-0.19024,50575.0123456791
19427.6049382715,-0.07098,-0.20608,54728.4444444445
19427.6049382715,-0.07098,-0.22168,58807.8271604939
19427.6049382715,-0.07098,-0.236905,62813.1604938272
19427.6049382715,-0.07098,-0.2519,66744.4444444445
24099.3827160493,-0.088825,-0.106485,28697.111111111
24099.3827160493,-0.088825,-0.12383,33220.7901234567
24099.3827160493,-0.088825,-0.140895,37670.4197530865
24099.3827160493,-0.088825,-0.157605,42046.0000000001
24099.3827160493,-0.088825,-0.17407,46347.5308641976
24099.3827160493,-0.088825,-0.19024,50575.0123456791
24099.3827160493,-0.088825,-0.20608,54728.4444444445
24099.3827160493,-0.088825,-0.22168,58807.8271604939
24099.3827160493,-0.088825,-0.236905,62813.1604938272
24099.3827160493,-0.088825,-0.2519,66744.4444444445
28697.111111111,-0.106485,-0.12383,33220.7901234567
28697.111111111,-0.106485,-0.140895,37670.4197530865
28697.111111111,-0.106485,-0.157605,42046.0000000001
28697.111111111,-0.106485,-0.17407,46347.5308641976
28697.111111111,-0.106485,-0.19024,50575.0123456791
28697.111111111,-0.106485,-0.20608,54728.4444444445
28697.111111111,-0.106485,-0.22168,58807.8271604939
28697.111111111,-0.106485,-0.236905,62813.1604938272
28697.111111111,-0.106485,-0.2519,66744.4444444445
33220.7901234567,-0.12383,-0.140895,37670.4197530865
33220.7901234567,-0.12383,-0.157605,42046.0000000001
33220.7901234567,-0.12383,-0.17407,46347.5308641976
33220.7901234567,-0.12383,-0.19024,50575.0123456791
33220.7901234567,-0.12383,-0.20608,54728.4444444445
33220.7901234567,-0.12383,-0.22168,58807.8271604939
33220.7901234567,-0.12383,-0.236905,62813.1604938272
33220.7901234567,-0.12383,-0.2519,66744.4444444445
37670.4197530865,-0.140895,-0.157605,42046.0000000001
37670.4197530865,-0.140895,-0.17407,46347.5308641976
37670.4197530865,-0.140895,-0.19024,50575.0123456791
37670.4197530865,-0.140895,-0.20608,54728.4444444445
37670.4197530865,-0.140895,-0.22168,58807.8271604939
37670.4197530865,-0.140895,-0.236905,62813.1604938272
37670.4197530865,-0.140895,-0.2519,66744.4444444445
42046.0000000001,-0.157605,-0.17407,46347.5308641976
42046.0000000001,-0.157605,-0.19024,50575.0123456791
42046.0000000001,-0.157605,-0.20608,54728.4444444445
42046.0000000001,-0.157605,-0.22168,58807.8271604939
42046.0000000001,-0.157605,-0.236905,62813.1604938272
42046.0000000001,-0.157605,-0.2519,66744.4444444445
46347.5308641976,-0.17407,-0.19024,50575.0123456791
46347.5308641976,-0.17407,-0.20608,54728.4444444445
46347.5308641976,-0.17407,-0.22168,58807.8271604939
46347.5308641976,-0.17407,-0.236905,62813.1604938272
46347.5308641976,-0.17407,-0.2519,66744.4444444445
50575.0123456791,-0.19024,-0.20608,54728.4444444445
50575.0123456791,-0.19024,-0.22168,58807.8271604939
50575.0123456791,-0.19024,-0.236905,62813.1604938272
50575.0123456791,-0.19024,-0.2519,66744.4444444445
54728.4444444445,-0.20608,-0.22168,58807.8271604939
54728.4444444445,-0.20608,-0.236905,62813.1604938272
54728.4444444445,-0.20608,-0.2519,66744.4444444445
58807.8271604939,-0.22168,-0.236905,62813.1604938272
58807.8271604939,-0.22168,-0.2519,66744.4444444445
62813.1604938272,-0.236905,-0.2519,66744.4444444445
66744.4444444445,-0.2519,-0.234015,61776.4691358025
66744.4444444445,-0.2519,-0.216335,56882.5432098766
66744.4444444445,-0.2519,-0.19881,52062.6666666667
66744.4444444445,-0.2519,-0.181305,47316.8395061729
66744.4444444445,-0.2519,-0.16405,42645.0617283952
66744.4444444445,-0.2519,-0.146965,38047.3333333334
66744.4444444445,-0.2519,-0.1301,33523.6543209878
66744.4444444445,-0.2519,-0.11334,29074.0246913579
66744.4444444445,-0.2519,-0.09686,24698.4444444444
66744.4444444445,-0.2519,-0.080605,20396.9135802468
66744.4444444445,-0.2519,-0.064615,16169.4320987654
66744.4444444445,-0.2519,-0.04887,12016
66744.4444444445,-0.2519,-0.033355,7936.61728395059
66744.4444444445,-0.2519,-0.01806,3931.28395061727
66744.4444444445,-0.2519,-0.003225,0
66744.4444444445,-0.2519,0.011515,-3857.23456790122
66744.4444444445,-0.2519,0.025975,-7640.4197530864
66744.4444444445,-0.2519,0.04016,-11349.5555555555
66744.4444444445,-0.2519,0.054105,-14984.6419753086
66744.4444444445,-0.2519,0.06771,-18545.6790123456
66744.4444444445,-0.2519,0.08102,-22032.6666666666
66744.4444444445,-0.2519,0.094085,-25445.6049382715
66744.4444444445,-0.2519,0.106875,-28784.4938271606
66744.4444444445,-0.2519,0.11939,-32049.3333333334
66744.4444444445,-0.2519,0.131585,-35240.1234567902
66744.4444444445,-0.2519,0.14349,-38356.8641975309
66744.4444444445,-0.2519,0.155145,-41399.5555555556
66744.4444444445,-0.2519,0.166445,-44368.1975308642
66744.4444444445,-0.2519,0.17752,-47262.7901234568
66744.4444444445,-0.2519,0.188295,-50083.3333333333
61776.4691358025,-0.234015,-0.216335,56882.5432098766
61776.4691358025,-0.234015,-0.19881,52062.6666666667
61776.4691358025,-0.234015,-0.181305,47316.8395061729
61776.4691358025,-0.234015,-0.16405,42645.0617283952
61776.4691358025,-0.234015,-0.146965,38047.3333333334
61776.4691358025,-0.234015,-0.1301,33523.6543209878
61776.4691358025,-0.234015,-0.11334,29074.0246913579
61776.4691358025,-0.234015,-0.09686,24698.4444444444
61776.4691358025,-0.234015,-0.080605,20396.9135802468
61776.4691358025,-0.234015,-0.064615,16169.4320987654
61776.4691358025,-0.234015,-0.04887,12016
61776.4691358025,-0.234015,-0.033355,7936.61728395059
61776.4691358025,-0.234015,-0.01806,3931.28395061727
61776.4691358025,-0.234015,-0.003225,0
61776.4691358025,-0.234015,0.011515,-3857.23456790122
61776.4691358025,-0.234015,0.025975,-7640.4197530864
61776.4691358025,-0.234015,0.04016,-11349.5555555555
61776.4691358025,-0.234015,0.054105,-14984.6419753086
61776.4691358025,-0.234015,0.06771,-18545.6790123456
61776.4691358025,-0.234015,0.08102,-22032.6666666666
61776.4691358025,-0.234015,0.094085,-25445.6049382715
61776.4691358025,-0.234015,0.106875,-28784.4938271606
61776.4691358025,-0.234015,0.11939,-32049.3333333334
61776.4691358025,-0.234015,0.131585,-35240.1234567902
61776.4691358025,-0.234015,0.14349,-38356.8641975309
61776.4691358025,-0.234015,0.155145,-41399.5555555556
61776.4691358025,-0.234015,0.166445,-44368.1975308642
61776.4691358025,-0.234015,0.17752,-47262.7901234568
61776.4691358025,-0.234015,0.188295,-50083.3333333333
56882.5432098766,-0.216335,-0.19881,52062.6666666667
56882.5432098766,-0.216335,-0.181305,47316.8395061729
56882.5432098766,-0.216335,-0.16405,42645.0617283952
56882.5432098766,-0.216335,-0.146965,38047.3333333334
56882.5432098766,-0.216335,-0.1301,33523.6543209878
56882.5432098766,-0.216335,-0.11334,29074.0246913579
56882.5432098766,-0.216335,-0.09686,24698.4444444444
56882.5432098766,-0.216335,-0.080605,20396.9135802468
56882.5432098766,-0.216335,-0.064615,16169.4320987654
56882.5432098766,-0.216335,-0.04887,12016
56882.5432098766,-0.216335,-0.033355,7936.61728395059
56882.5432098766,-0.216335,-0.01806,3931.28395061727
56882.5432098766,-0.216335,-0.003225,0
56882.5432098766,-0.216335,0.011515,-3857.23456790122
56882.5432098766,-0.216335,0.025975,-7640.4197530864
56882.5432098766,-0.216335,0.04016,-11349.5555555555
56882.5432098766,-0.216335,0.054105,-14984.6419753086
56882.5432098766,-0.216335,0.06771,-18545.6790123456
56882.5432098766,-0.216335,0.08102,-22032.6666666666
56882.5432098766,-0.216335,0.094085,-25445.6049382715
56882.5432098766,-0.216335,0.106875,-28784.4938271606
56882.5432098766,-0.216335,0.11939,-32049.3333333334
56882.5432098766,-0.216335,0.131585,-35240.1234567902
56882.5432098766,-0.216335,0.14349,-38356.8641975309
56882.5432098766,-0.216335,0.155145,-41399.5555555556
56882.5432098766,-0.216335,0.166445,-44368.1975308642
56882.5432098766,-0.216335,0.17752,-47262.7901234568
56882.5432098766,-0.216335,0.188295,-50083.3333333333
52062.6666666667,-0.19881,-0.181305,47316.8395061729
52062.6666666667,-0.19881,-0.16405,42645.0617283952
52062.6666666667,-0.19881,-0.146965,38047.3333333334
52062.6666666667,-0.19881,-0.1301,33523.6543209878
52062.6666666667,-0.19881,-0.11334,29074.0246913579
52062.6666666667,-0.19881,-0.09686,24698.4444444444
52062.6666666667,-0.19881,-0.080605,20396.9135802468
52062.6666666667,-0.19881,-0.064615,16169.4320987654
52062.6666666667,-0.19881,-0.04887,12016
52062.6666666667,-0.19881,-0.033355,7936.61728395059
52062.6666666667,-0.19881,-0.01806,3931.28395061727
52062.6666666667,-0.19881,-0.003225,0
52062.6666666667,-0.19881,0.011515,-3857.23456790122
52062.6666666667,-0.19881,0.025975,-7640.4197530864
52062.6666666667,-0.19881,0.04016,-11349.5555555555
52062.6666666667,-0.19881,0.054105,-14984.6419753086
52062.6666666667,-0.19881,0.06771,-18545.6790123456
52062.6666666667,-0.19881,0.08102,-22032.6666666666
52062.6666666667,-0.19881,0.094085,-25445.6049382715
52062.6666666667,-0.19881,0.106875,-28784.4938271606
52062.6666666667,-0.19881,0.11939,-32049.3333333334
52062.6666666667,-0.19881,0.131585,-35240.1234567902
52062.6666666667,-0.19881,0.14349,-38356.8641975309
52062.6666666667,-0.19881,0.155145,-41399.5555555556
52062.6666666667,-0.19881,0.166445,-44368.1975308642
52062.6666666667,-0.19881,0.17752,-47262.7901234568
52062.6666666667,-0.19881,0.188295,-50083.3333333333
47316.8395061729,-0.181305,-0.16405,42645.0617283952
47316.8395061729,-0.181305,-0.146965,38047.3333333334
47316.8395061729,-0.181305,-0.1301,33523.6543209878
47316.8395061729,-0.181305,-0.11334,29074.0246913579
47316.8395061729,-0.181305,-0.09686,24698.4444444444
47316.8395061729,-0.181305,-0.080605,20396.9135802468
47316.8395061729,-0.181305,-0.064615,16169.4320987654
47316.8395061729,-0.181305,-0.04887,12016
47316.8395061729,-0.181305,-0.033355,7936.61728395059
47316.8395061729,-0.181305,-0.01806,3931.28395061727
47316.8395061729,-0.181305,-0.003225,0
47316.8395061729,-0.181305,0.011515,-3857.23456790122
47316.8395061729,-0.181305,0.025975,-7640.4197530864
47316.8395061729,-0.181305,0.04016,-11349.5555555555
47316.8395061729,-0.181305,0.054105,-14984.6419753086
47316.8395061729,-0.181305,0.06771,-18545.6790123456
47316.8395061729,-0.181305,0.08102,-22032.6666666666
47316.8395061729,-0.181305,0.094085,-25445.6049382715
47316.8395061729,-0.181305,0.106875,-28784.4938271606
47316.8395061729,-0.181305,0.11939,-32049.3333333334
47316.8395061729,-0.181305,0.131585,-35240.1234567902
47316.8395061729,-0.181305,0.14349,-38356.8641975309
47316.8395061729,-0.181305,0.155145,-41399.5555555556
47316.8395061729,-0.181305,0.166445,-44368.1975308642
47316.8395061729,-0.181305,0.17752,-47262.7901234568
47316.8395061729,-0.181305,0.188295,-50083.3333333333
42645.0617283952,-0.16405,-0.146965,38047.3333333334
42645.0617283952,-0.16405,-0.1301,33523.6543209878
42645.0617283952,-0.16405,-0.11334,29074.0246913579
42645.0617283952,-0.16405,-0.09686,24698.4444444444
42645.0617283952,-0.16405,-0.080605,20396.9135802468
42645.0617283952,-0.16405,-0.064615,16169.4320987654
42645.0617283952,-0.16405,-0.04887,12016
42645.0617283952,-0.16405,-0.033355,7936.61728395059
42645.0617283952,-0.16405,-0.01806,3931.28395061727
42645.0617283952,-0.16405,-0.003225,0
42645.0617283952,-0.16405,0.011515,-3857.23456790122
42645.0617283952,-0.16405,0.025975,-7640.4197530864
42645.0617283952,-0.16405,0.04016,-11349.5555555555
42645.0617283952,-0.16405,0.054105,-14984.6419753086
42645.0617283952,-0.16405,0.06771,-18545.6790123456
42645.0617283952,-0.16405,0.08102,-22032.6666666666
42645.0617283952,-0.16405,0.094085,-25445.6049382715
42645.0617283952,-0.16405,0.106875,-28784.4938271606
42645.0617283952,-0.16405,0.11939,-32049.3333333334
42645.0617283952,-0.16405,0.131585,-35240.1234567902
42645.0617283952,-0.16405,0.14349,-38356.8641975309
42645.0617283952,-0.16405,0.155145,-41399.5555555556
42645.0617283952,-0.16405,0.166445,-44368.1975308642
42645.0617283952,-0.16405,0.17752,-47262.7901234568
42645.0617283952,-0.16405,0.188295,-50083.3333333333
38047.3333333334,-0.146965,-0.1301,33523.6543209878
38047.3333333334,-0.146965,-0.11334,29074.0246913579
38047.3333333334,-0.146965,-0.09686,24698.4444444444
38047.3333333334,-0.146965,-0.080605,20396.9135802468
38047.3333333334,-0.146965,-0.064615,16169.4320987654
38047.3333333334,-0.146965,-0.04887,12016
38047.3333333334,-0.146965,-0.033355,7936.61728395059
38047.3333333334,-0.146965,-0.01806,3931.28395061727
38047.3333333334,-0.146965,-0.003225,0
38047.3333333334,-0.146965,0.011515,-3857.23456790122
38047.3333333334,-0.146965,0.025975,-7640.4197530864
38047.3333333334,-0.146965,0.04016,-11349.5555555555
38047.3333333334,-0.146965,0.054105,-14984.6419753086
38047.3333333334,-0.146965,0.06771,-18545.6790123456
38047.3333333334,-0.146965,0.08102,-22032.6666666666
38047.3333333334,-0.146965,0.094085,-25445.6049382715
38047.3333333334,-0.146965,0.106875,-28784.4938271606
38047.3333333334,-0.146965,0.11939,-32049.3333333334
38047.3333333334,-0.146965,0.131585,-35240.1234567902
38047.3333333334,-0.146965,0.14349,-38356.8641975309
38047.3333333334,-0.146965,0.155145,-41399.5555555556
38047.3333333334,-0.146965,0.166445,-44368.1975308642
38047.3333333334,-0.146965,0.17752,-47262.7901234568
38047.3333333334,-0.146965,0.188295,-50083.3333333333
33523.6543209878,-0.1301,-0.11334,29074.0246913579
33523.6543209878,-0.1301,-0.09686,24698.4444444444
33523.6543209878,-0.1301,-0.080605,20396.9135802468
33523.6543209878,-0.1301,-0.064615,16169.4320987654
33523.6543209878,-0.1301,-0.04887,12016
33523.6543209878,-0.1301,-0.033355,7936.61728395059
33523.6543209878,-0.1301,-0.01806,3931.28395061727
33523.6543209878,-0.1301,-0.003225,0
33523.6543209878,-0.1301,0.011515,-3857.23456790122
33523.6543209878,-0.1301,0.025975,-7640.4197530864
33523.6543209878,-0.1301,0.04016,-11349.5555555555
33523.6543209878,-0.1301,0.054105,-14984.6419753086
33523.6543209878,-0.1301,0.06771,-18545.6790123456
33523.6543209878,-0.1301,0.08102,-22032.6666666666
33523.6543209878,-0.1301,0.094085,-25445.6049382715
33523.6543209878,-0.1301,0.106875,-28784.4938271606
33523.6543209878,-0.1301,0.11939,-32049.3333333334
33523.6543209878,-0.1301,0.131585,-35240.1234567902
33523.6543209878,-0.1301,0.14349,-38356.8641975309
33523.6543209878,-0.1301,0.155145,-41399.5555555556
33523.6543209878,-0.1301,0.166445,-44368.1975308642
33523.6543209878,-0.1301,0.17752,-47262.7901234568
33523.6543209878,-0.1301,0.188295,-50083.3333333333
29074.0246913579,-0.11334,-0.09686,24698.4444444444
29074.0246913579,-0.11334,-0.080605,20396.9135802468
29074.0246913579,-0.11334,-0.064615,16169.4320987654
29074.0246913579,-0.11334,-0.04887,12016
29074.0246913579,-0.11334,-0.033355,7936.61728395059
29074.0246913579,-0.11334,-0.01806,3931.28395061727
29074.0246913579,-0.11334,-0.003225,0
29074.0246913579,-0.11334,0.011515,-3857.23456790122
29074.0246913579,-0.11334,0.025975,-7640.4197530864
29074.0246913579,-0.11334,0.04016,-11349.5555555555
29074.0246913579,-0.11334,0.054105,-14984.6419753086
29074.0246913579,-0.11334,0.06771,-18545.6790123456
29074.0246913579,-0.11334,0.08102,-22032.6666666666
29074.0246913579,-0.11334,0.094085,-25445.6049382715
29074.0246913579,-0.11334,0.106875,-28784.4938271606
29074.0246913579,-0.11334,0.11939,-32049.3333333334
29074.0246913579,-0.11334,0.131585,-35240.1234567902
29074.0246913579,-0.11334,0.14349,-38356.8641975309
29074.0246913579,-0.11334,0.155145,-41399.5555555556
29074.0246913579,-0.11334,0.166445,-44368.1975308642
29074.0246913579,-0.11334,0.17752,-47262.7901234568
29074.0246913579,-0.11334,0.188295,-50083.3333333333
24698.4444444444,-0.09686,-0.080605,20396.9135802468
24698.4444444444,-0.09686,-0.064615,16169.4320987654
24698.4444444444,-0.09686,-0.04887,12016
24698.4444444444,-0.09686,-0.033355,7936.61728395059
24698.4444444444,-0.09686,-0.01806,3931.28395061727
24698.4444444444,-0.09686,-0.003225,0
24698.4444444444,-0.09686,0.011515,-3857.23456790122
24698.4444444444,-0.09686,0.025975,-7640.4197530864
24698.4444444444,-0.09686,0.04016,-11349.5555555555
24698.4444444444,-0.09686,0.054105,-14984.6419753086
24698.4444444444,-0.09686,0.06771,-18545.6790123456
24698.4444444444,-0.09686,0.08102,-22032.6666666666
24698.4444444444,-0.09686,0.094085,-25445.6049382715
24698.4444444444,-0.09686,0.106875,-28784.4938271606
24698.4444444444,-0.09686,0.11939,-32049.3333333334
24698.4444444444,-0.09686,0.131585,-35240.1234567902
24698.4444444444,-0.09686,0.14349,-38356.8641975309
24698.4444444444,-0.09686,0.155145,-41399.5555555556
24698.4444444444,-0.09686,0.166445,-44368.1975308642
24698.4444444444,-0.09686,0.17752,-47262.7901234568
24698.4444444444,-0.09686,0.188295,-50083.3333333333
20396.9135802468,-0.080605,-0.064615,16169.4320987654
20396.9135802468,-0.080605,-0.04887,12016
20396.9135802468,-0.080605,-0.033355,7936.61728395059
20396.9135802468,-0.080605,-0.01806,3931.28395061727
20396.9135802468,-0.080605,-0.003225,0
20396.9135802468,-0.080605,0.011515,-3857.23456790122
20396.9135802468,-0.080605,0.025975,-7640.4197530864
20396.9135802468,-0.080605,0.04016,-11349.5555555555
20396.9135802468,-0.080605,0.054105,-14984.6419753086
20396.9135802468,-0.080605,0.06771,-18545.6790123456
20396.9135802468,-0.080605,0.08102,-22032.6666666666
20396.9135802468,-0.080605,0.094085,-25445.6049382715
20396.9135802468,-0.080605,0.106875,-28784.4938271606
20396.9135802468,-0.080605,0.11939,-32049.3333333334
20396.9135802468,-0.080605,0.131585,-35240.1234567902
20396.9135802468,-0.080605,0.14349,-38356.8641975309
20396.9135802468,-0.080605,0.155145,-41399.5555555556
20396.9135802468,-0.080605,0.166445,-44368.1975308642
20396.9135802468,-0.080605,0.17752,-47262.7901234568
20396.9135802468,-0.080605,0.188295,-50083.3333333333
16169.4320987654,-0.064615,-0.04887,12016
16169.4320987654,-0.064615,-0.033355,7936.61728395059
16169.4320987654,-0.064615,-0.01806,3931.28395061727
16169.4320987654,-0.064615,-0.003225,0
16169.4320987654,-0.064615,0.011515,-3857.23456790122
16169.4320987654,-0.064615,0.025975,-7640.4197530864
16169.4320987654,-0.064615,0.04016,-11349.5555555555
16169.4320987654,-0.064615,0.054105,-14984.6419753086
16169.4320987654,-0.064615,0.06771,-18545.6790123456
16169.4320987654,-0.064615,0.08102,-22032.6666666666
16169.4320987654,-0.064615,0.094085,-25445.6049382715
16169.4320987654,-0.064615,0.106875,-28784.4938271606
16169.4320987654,-0.064615,0.11939,-32049.3333333334
16169.4320987654,-0.064615,0.131585,-35240.1234567902
16169.4320987654,-0.064615,0.14349,-38356.8641975309
16169.4320987654,-0.064615,0.155145,-41399.5555555556
16169.4320987654,-0.064615,0.166445,-44368.1975308642
16169.4320987654,-0.064615,0.17752,-47262.7901234568
16169.4320987654,-0.064615,0.188295,-50083.3333333333
12016,-0.04887,-0.033355,7936.61728395059
12016,-0.04887,-0.01806,3931.28395061727
12016,-0.04887,-0.003225,0
12016,-0.04887,0.011515,-3857.23456790122
12016,-0.04887,0.025975,-7640.4197530864
12016,-0.04887,0.04016,-11349.5555555555
12016,-0.04887,0.054105,-14984.6419753086
12016,-0.04887,0.06771,-18545.6790123456
12016,-0.04887,0.08102,-22032.6666666666
12016,-0.04887,0.094085,-25445.6049382715
12016,-0.04887,0.106875,-28784.4938271606
12016,-0.04887,0.11939,-32049.3333333334
12016,-0.04887,0.131585,-35240.1234567902
12016,-0.04887,0.14349,-38356.8641975309
12016,-0.04887,0.155145,-41399.5555555556
12016,-0.04887,0.166445,-44368.1975308642
12016,-0.04887,0.17752,-47262.7901234568
12016,-0.04887,0.188295,-50083.3333333333
7936.61728395059,-0.033355,-0.01806,3931.28395061727
7936.61728395059,-0.033355,-0.003225,0
7936.61728395059,-0.033355,0.011515,-3857.23456790122
7936.61728395059,-0.033355,0.025975,-7640.4197530864
7936.61728395059,-0.033355,0.04016,-11349.5555555555
7936.61728395059,-0.033355,0.054105,-14984.6419753086
7936.61728395059,-0.033355,0.06771,-18545.6790123456
7936.61728395059,-0.033355,0.08102,-22032.6666666666
7936.61728395059,-0.033355,0.094085,-25445.6049382715
7936.61728395059,-0.033355,0.106875,-28784.4938271606
7936.61728395059,-0.033355,0.11939,-32049.3333333334
7936.61728395059,-0.033355,0.131585,-35240.1234567902
7936.61728395059,-0.033355,0.14349,-38356.8641975309
7936.61728395059,-0.033355,0.155145,-41399.5555555556
7936.61728395059,-0.033355,0.166445,-44368.1975308642
7936.61728395059,-0.033355,0.17752,-47262.7901234568
7936.61728395059,-0.033355,0.188295,-50083.3333333333
3931.28395061727,-0.01806,-0.003225,0
3931.28395061727,-0.01806,0.011515,-3857.23456790122
3931.28395061727,-0.01806,0.025975,-7640.4197530864
3931.28395061727,-0.01806,0.04016,-11349.5555555555
3931.28395061727,-0.01806,0.054105,-14984.6419753086
3931.28395061727,-0.01806,0.06771,-18545.6790123456
3931.28395061727,-0.01806,0.08102,-22032.6666666666
3931.28395061727,-0.01806,0.094085,-25445.6049382715
3931.28395061727,-0.01806,0.106875,-28784.4938271606
3931.28395061727,-0.01806,0.11939,-32049.3333333334
3931.28395061727,-0.01806,0.131585,-35240.1234567902
3931.28395061727,-0.01806,0.14349,-38356.8641975309
3931.28395061727,-0.01806,0.155145,-41399.5555555556
3931.28395061727,-0.01806,0.166445,-44368.1975308642
3931.28395061727,-0.01806,0.17752,-47262.7901234568
3931.28395061727,-0.01806,0.188295,-50083.3333333333
0,-0.003225,0.011515,-3857.23456790122
0,-0.003225,0.025975,-7640.4197530864
0,-0.003225,0.04016,-11349.5555555555
0,-0.003225,0.054105,-14984.6419753086
0,-0.003225,0.06771,-18545.6790123456
0,-0.003225,0.08102,-22032.6666666666
0,-0.003225,0.094085,-25445.6049382715
0,-0.003225,0.106875,-28784.4938271606
0,-0.003225,0.11939,-32049.3333333334
0,-0.003225,0.131585,-35240.1234567902
0,-0.003225,0.14349,-38356.8641975309
0,-0.003225,0.155145,-41399.5555555556
0,-0.003225,0.166445,-44368.1975308642
0,-0.003225,0.17752,-47262.7901234568
0,-0.003225,0.188295,-50083.3333333333
-3857.23456790122,0.011515,0.025975,-7640.4197530864
-3857.23456790122,0.011515,0.04016,-11349.5555555555
-3857.23456790122,0.011515,0.054105,-14984.6419753086
-3857.23456790122,0.011515,0.06771,-18545.6790123456
-3857.23456790122,0.011515,0.08102,-22032.6666666666
-3857.23456790122,0.011515,0.094085,-25445.6049382715
-3857.23456790122,0.011515,0.106875,-28784.4938271606
-3857.23456790122,0.011515,0.11939,-32049.3333333334
-3857.23456790122,0.011515,0.131585,-35240.1234567902
-3857.23456790122,0.011515,0.14349,-38356.8641975309
-3857.23456790122,0.011515,0.155145,-41399.5555555556
-3857.23456790122,0.011515,0.166445,-44368.1975308642
-3857.23456790122,0.011515,0.17752,-47262.7901234568
-3857.23456790122,0.011515,0.188295,-50083.3333333333
-7640.4197530864,0.025975,0.04016,-11349.5555555555
-7640.4197530864,0.025975,0.054105,-14984.6419753086
-7640.4197530864,0.025975,0.06771,-18545.6790123456
-7640.4197530864,0.025975,0.08102,-22032.6666666666
-7640.4197530864,0.025975,0.094085,-25445.6049382715
-7640.4197530864,0.025975,0.106875,-28784.4938271606
-7640.4197530864,0.025975,0.11939,-32049.3333333334
-7640.4197530864,0.025975,0.131585,-35240.1234567902
-7640.4197530864,0.025975,0.14349,-38356.8641975309
-7640.4197530864,0.025975,0.155145,-41399.5555555556
-7640.4197530864,0.025975,0.166445,-44368.1975308642
-7640.4197530864,0.025975,0.17752,-47262.7901234568
-7640.4197530864,0.025975,0.188295,-50083.3333333333
-11349.5555555555,0.04016,0.054105,-14984.6419753086
-11349.5555555555,0.04016,0.06771,-18545.6790123456
-11349.5555555555,0.04016,0.08102,-22032.6666666666
-11349.5555555555,0.04016,0.094085,-25445.6049382715
-11349.5555555555,0.04016,0.106875,-28784.4938271606
-11349.5555555555,0.04016,0.11939,-32049.3333333334
-11349.5555555555,0.04016,0.131585,-35240.1234567902
-11349.5555555555,0.04016,0.14349,-38356.8641975309
-11349.5555555555,0.04016,0.155145,-41399.5555555556
-11349.5555555555,0.04016,0.166445,-44368.1975308642
-11349.5555555555,0.04016,0.17752,-47262.7901234568
-11349.5555555555,0.04016,0.188295,-50083.3333333333
-14984.6419753086,0.054105,0.06771,-18545.6790123456
-14984.6419753086,0.054105,0.08102,-22032.6666666666
-14984.6419753086,0.054105,0.094085,-25445.6049382715
-14984.6419753086,0.054105,0.106875,-28784.4938271606
-14984.6419753086,0.054105,0.11939,-32049.3333333334
-14984.6419753086,0.054105,0.131585,-35240.1234567902
-14984.6419753086,0.054105,0.14349,-38356.8641975309
-14984.6419753086,0.054105,0.155145,-41399.5555555556
-14984.6419753086,0.054105,0.166445,-44368.1975308642
-14984.6419753086,0.054105,0.17752,-47262.7901234568
-14984.6419753086,0.054105,0.188295,-50083.3333333333
-18545.6790123456,0.06771,0.08102,-22032.6666666666
-18545.6790123456,0.06771,0.094085,-25445.6049382715
-18545.6790123456,0.06771,0.106875,-28784.4938271606
-18545.6790123456,0.06771,0.11939,-32049.3333333334
-18545.6790123456,0.06771,0.131585,-35240.1234567902
-18545.6790123456,0.06771,0.14349,-38356.8641975309
-18545.6790123456,0.06771,0.155145,-41399.5555555556
-18545.6790123456,0.06771,0.166445,-44368.1975308642
-18545.6790123456,0.06771,0.17752,-47262.7901234568
-18545.6790123456,0.06771,0.188295,-50083.3333333333
-22032.6666666666,0.08102,0.094085,-25445.6049382715
-22032.6666666666,0.08102,0.106875,-28784.4938271606
-22032.6666666666,0.08102,0.11939,-32049.3333333334
-22032.6666666666,0.08102,0.131585,-35240.1234567902
-22032.6666666666,0.08102,0.14349,-38356.8641975309
